product_pk,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
21776,e4eec4a0771ae2297acc444c8f559cfb,esporte_lazer,47,577,1,140,19,12,14
18028,e4f77c9e32d6ed0e4902b08955d77b23,telefonia,63,265,6,200,19,5,11
1248,e502a4cfd9526d141774f8f7b3d2f782,informatica_acessorios,59,129,2,100,16,8,11
19418,e5130ccb07bdb4424ec93754a54c917f,beleza_saude,60,966,1,1000,19,28,17
11968,e518b28b071fde92b9d68d1ad51dcdb5,moveis_decoracao,55,133,1,1450,35,6,28
13931,e52ba7b3c98465f5b618ed526d399357,telefonia,52,303,2,150,19,4,11
21396,e53e557d5a159f5aa2c5e995dfdf244b,informatica_acessorios,33,256,1,180,17,10,13
15222,e5403f78625641d4ae41af599772fbfd,perfumaria,41,306,1,366,17,14,16
23887,e57eb018e37376580079825eb29a3419,relogios_presentes,43,878,1,300,16,14,11
6381,e5989cd466f0714e1439b95bf6a279da,moveis_decoracao,31,471,1,1200,20,20,20
29344,e59dd207c69d86e890febadc796d1078,cool_stuff,54,850,1,125,16,12,12
15013,e5ae72c62ebfa708624f5029d609b160,informatica_acessorios,60,367,1,156,18,12,15
26997,e5bd04e8e3cb77f1a49404d588d3e528,cama_mesa_banho,46,348,1,600,26,2,20
21930,e5e0c45564bc74a85e8e51968fdefa8d,automotivo,56,840,1,1800,45,20,45
3090,e5eadf9be70a4a9fa514019542fc330a,eletrodomesticos,48,543,2,1200,35,20,30
27429,e5f20b4eb944eaae0a13bed3187201d3,construcao_ferramentas_ferramentas,42,336,2,893,18,14,13
14032,e605538d760f85a1652bc128c724ab31,moveis_decoracao,63,268,1,8100,56,48,38
9236,e61c78a7343d82c0539d27df0f7dfc31,cama_mesa_banho,60,268,1,2700,41,8,36
22651,e671b914e8cc916b75cecb4034143e31,malas_acessorios,36,560,4,1350,32,52,19
2299,e672fbe634ad07cce9d85f412becb2c0,cool_stuff,41,909,1,1400,42,25,15
20437,e67307ff0f15ade43fcb6e670be7a74c,beleza_saude,47,1474,3,150,43,13,14
26210,e68953b4a25cddae1b8ead360800fffc,relogios_presentes,46,294,1,750,16,6,11
23098,e68e475e0e1fa8744c2aef0f9864d679,papelaria,51,201,1,1000,18,48,33
10011,e6aa64e6ca59df52c7bd02829516f6e4,esporte_lazer,58,2243,1,1400,20,30,20
23429,e6b6e13cf71449a457269f425b89dc74,audio,38,2887,1,588,19,14,17
17939,e6e3b7c71e3a84b79b0dc5300587fd6a,papelaria,54,357,3,900,25,6,25
2431,e6fd80a00ebb1a3e0d58a38555fbbf2c,informatica_acessorios,31,600,2,500,19,9,16
15425,e71ce72b19b83080d97cf4f06c90d096,esporte_lazer,57,1537,5,400,30,16,16
30655,e729528d0513c6dfec158a515a47187b,esporte_lazer,56,574,4,5850,90,20,20
30493,e74384c9363e768848854356a37c73f4,consoles_games,45,847,3,100,16,16,16
20372,e76572c2ae4cede1e3b2ead512423efe,cama_mesa_banho,31,352,2,450,45,11,11
7126,e78506414d2563b6414cfd84b7fa0802,perfumaria,58,827,1,460,20,14,20
12967,e7a7e6b2b4959a39ac5ca07aa21e09ea,eletronicos,57,1583,5,400,20,4,13
9560,e7bbc0d43d1f5cb09bab95b664236633,informatica_acessorios,38,716,3,833,19,12,17
29413,e7c8819338fc9a87e81ea2d90898f612,ferramentas_jardim,27,320,1,4000,47,14,20
15673,e7cc48a9daff5436f63d3aad9426f28b,telefonia,58,1500,4,700,32,15,21
20155,e7db73845e4033124467595ff6c0c237,informatica_acessorios,60,515,3,425,17,23,12
22146,e7db7c40ea6647c808d48581f1308d88,bebes,59,235,2,9400,75,15,50
11000,e7e0728e9e488b0a67ef4d95e98ee4c8,eletrodomesticos_2,58,722,1,13850,35,95,25
20967,e7f85e7f0203b7b95cc1b4c21b4b070c,cool_stuff,42,582,1,5575,60,22,47
31524,e8288cf2d07e2b1b0b889132fc8cd8d5,cama_mesa_banho,55,677,1,1300,16,50,40
31987,e82b2802625252b6d72b3e1d36f82670,papelaria,52,276,3,150,20,20,20
12218,e82b2c6e34cf0e72cd9dd14734dfb607,beleza_saude,47,1811,5,1600,22,8,16
12087,e8316a4667e5870c85e906b1f062bde1,moveis_escritorio,58,1135,1,9200,53,52,17
22212,e84512060d6d75aeeadbe0ccc70e076b,utilidades_domesticas,46,158,3,600,26,16,15
2315,e84997d75938765ef99930f908ceedf4,papelaria,52,431,1,1900,49,12,36
12126,e84e2fd4fd9f8789bd8cb6deaca58d30,cine_foto,60,1226,5,625,43,13,13
13093,e89982d4c99a33861236cb1b4f996dec,fashion_bolsas_e_acessorios,60,917,8,1150,20,12,15
24820,e89d4c89630fcc709f93fece786bb06d,beleza_saude,52,910,1,350,30,20,30
8306,e8ac63e69971f9cf0bd7a7f78b8841ab,relogios_presentes,59,544,5,450,16,2,11
23955,e8c6039a25765995ac7c1ec2cbef5765,relogios_presentes,58,364,2,250,40,10,25
31827,e8ca14b6c60a3194f2353bbfe0287bbe,cool_stuff,49,730,1,300,25,10,20
23187,e8f7d2639ff8caa8b86e5973295898b7,fashion_esporte,30,543,2,150,20,10,16
17177,e906fa76a27488f805ba8584a4c10cba,cama_mesa_banho,55,556,1,650,16,10,16
17909,e917a4c1765b98c448b7e4cadcbd0d36,papelaria,51,562,6,100,18,6,13
23579,e93009b6d983b9f87a984b7fc9e67240,bebes,58,489,2,300,25,20,20
25352,e932008cf0ea7c93a077dd8d7e5f49eb,climatizacao,60,3270,4,7350,105,10,40
26781,e940125d0a3c309f58f41cd21e39af06,eletronicos,55,287,3,10550,30,105,20
22760,e988092a8afe5d9393a5c3a7ca17691c,cine_foto,36,337,1,400,23,3,23
26367,e99d69efe684efaa643f99805f7c81bc,papelaria,56,115,1,600,33,13,25
8459,e9a19740a95180e871a7fd864bf65dd7,cama_mesa_banho,53,807,1,1175,29,19,26
11534,e9a69340883a438c3f91739d14d3a56d,utilidades_domesticas,60,1912,5,3000,33,12,34
25564,e9b3cf27d68caa64832c4a7c460abcb9,market_place,43,1373,3,1200,40,10,30
28638,e9c1abcc7126360336d8f56d49041a8c,beleza_saude,42,3902,7,500,22,6,16
16552,e9dd44f105ffdcb98405c94f1d0bbdd9,moveis_decoracao,50,201,3,1000,25,23,25
20363,e9dd44f666af26b50ebdc7eefb56877a,moveis_decoracao,42,1481,3,1800,80,10,15
19945,e9def91e99c8ecb7c5cef5e31506a056,brinquedos,34,867,2,500,19,11,20
29643,e9e7c986c179d190220afed62bbfd79b,telefonia,58,776,7,300,17,4,12
11027,e9ed063dacf96b73a9567bf943e5f708,perfumaria,46,578,1,250,16,18,11
3472,e9eebb8e8ba0fadb9020f8ba1c003b48,perfumaria,36,210,1,541,21,15,16
7397,ea1d9847778160f2d0c74950812fd8d0,automotivo,57,370,1,5600,30,25,25
8386,ea2012e0b6ae52438a98f2c18108beed,beleza_saude,60,1451,2,250,16,16,16
7907,ea20f928ceaa7f146fe62a0cc8413ee5,moveis_decoracao,52,1786,2,500,68,8,13
27089,ea260f972b87224bc68cc0c605e915fc,relogios_presentes,44,170,2,343,19,22,20
30106,ea2dff335f794fa9a17e0be77a73d34d,cool_stuff,34,200,2,100,20,3,11
12378,ea3be87c5c6c69043c9eb7836199c200,cama_mesa_banho,59,367,2,600,60,9,50
1079,ea44caac707f7f1325182a538007f838,bebes,59,809,5,6600,45,25,35
22949,ea6617ab48bb467d615214e7de71c864,automotivo,20,551,1,300,20,3,16
20455,ea6d336eee5645b36bd18f202f90c58d,automotivo,38,361,1,50,35,4,26
14130,ea9c7e08863cdaf1e40261c8b6c005a4,cama_mesa_banho,56,145,1,1700,31,8,24
8117,eaa26a34984cbfedc19b1e45f09f3c9a,cool_stuff,49,214,2,422,18,12,15
7962,eaa53c85856d19bc9f611f5628b4ce7b,construcao_ferramentas_iluminacao,56,290,4,600,38,15,25
18730,eab4c9985a59caadd3c0f14448eaeac3,esporte_lazer,14,776,1,650,20,30,20
14843,eab67bf937aaadc19f83383a331d2dd9,moveis_escritorio,53,1199,1,10975,53,51,18
31546,eacefda22c08419cb191cfa6ba838eae,eletronicos,31,313,1,150,25,11,22
6701,eb048e296b8db6cd64b1bafd9500786c,cama_mesa_banho,52,149,1,250,16,10,16
26199,eb1c2951b5beaa83e9a1ad096c9a2b0d,telefonia,55,463,2,150,19,4,11
2767,eb1e85561435be5d1760939dac8c881c,agro_industria_e_comercio,41,472,4,400,30,20,11
13077,eb2d962076aa9c2485ef20775d7ca6b0,brinquedos,57,197,2,200,16,16,16
17134,eb2ef5be3d5deff674149b9465d44738,informatica_acessorios,32,425,2,200,20,10,20
31797,eb46bd8f6499638557d2daf6874d14db,informatica_acessorios,38,455,1,850,26,18,20
20206,eb4e1e1c54ecc1c4ff689edf7dd7753d,brinquedos,52,859,7,150,16,12,18
2260,eb6511e81e85ff51547765cbc892f094,construcao_ferramentas_construcao,55,1383,1,233,17,9,14
5658,eb719445ec882a7b60518fd8b55c1b0f,informatica_acessorios,56,444,3,500,16,5,15
24504,eb8c629f70275fd1c4f809116cce1efc,moveis_decoracao,51,831,1,1400,20,30,20
1603,eba7488e1c67729f045ab43fac426f2e,perfumaria,43,259,1,610,22,14,16
16718,ebb132e52ceaa1001756409f1dd0750a,utilidades_domesticas,35,250,2,950,17,19,20
32902,ebb7ccdb2a728a4188759bfa3cbd1fc0,utilidades_domesticas,55,900,3,1300,20,15,20
5759,ebd7c847c1e1cb69ec374ae0ebee1f4c,moveis_decoracao,50,228,3,1200,40,15,30
1987,ec242882027ee23182f0e790e4117128,cama_mesa_banho,60,872,1,1400,45,15,35
32385,ec268f069320a08af47861967e4d7bee,esporte_lazer,30,410,1,1207,24,25,21
3457,ec2d43cc59763ec91694573b31f1c29a,cama_mesa_banho,38,735,5,800,20,20,20
1333,ec3a2834eedc556927bb46dbad044f91,telefonia,49,426,2,150,18,6,13
30970,ec538f9435c2c6da3874121d51c5c556,beleza_saude,57,1282,1,1300,40,40,16
8918,ec58535d820b93edc3f1cfde52290334,telefonia_fixa,48,1912,1,950,28,7,21
4426,ec5a5cf28e0fbef0c5391157203ab8ce,cool_stuff,57,1407,4,188,16,9,14
26311,ec5b3c8bb77ad22278f6e9d719a83de3,casa_conforto_2,46,348,1,700,65,18,28
17914,ec5b5cce0b8464a1c618325f35c779dc,moveis_decoracao,60,2084,3,1300,69,11,11
1396,ec72556b5da399d24fe06338e816a9ac,papelaria,45,151,2,233,20,11,15
2338,ec96b7b4e1401281edb9465d0d689cae,alimentos_bebidas,36,420,1,1200,16,23,13
341,eca26be90d3b3454dd69a13a05bdb46e,fashion_bolsas_e_acessorios,59,119,3,200,16,2,11
22652,ecab3fa721d1b06c225f23c30f02eb5e,esporte_lazer,58,2738,5,175,22,9,12
18630,ecac086eca2f806295b1f43b4f6ca119,fashion_roupa_feminina,40,1628,2,600,60,60,15
25127,ecac132b51e1c9c36430c6f9be9903a3,moveis_decoracao,56,297,2,900,100,5,11
26377,ecbe1ef7e2903ff8b1d704ba78fa264d,esporte_lazer,47,920,1,902,19,21,16
27492,ecc7e6fab3b3398b08af2baf86214af6,telefonia,51,2079,1,133,19,5,13
25295,ecf9484703bdfb9cfcc1ac9c2084b567,utilidades_domesticas,57,270,5,11400,45,19,45
32786,ed00a8453145186b3f071f1e3edef33d,construcao_ferramentas_construcao,57,352,1,225,16,3,13
18745,ed1e39b938c6cc6867d8f5fd408ce319,utilidades_domesticas,50,456,6,650,16,20,30
18014,ed2067a9c1f79553088a3c67b99a9f97,alimentos,52,919,1,750,16,12,15
17650,ed321c2cdae7c40c08ac0eae3d500495,beleza_saude,60,919,1,150,22,3,15
26441,ed5122a6a757a4fea8f32a6fb95a5135,cama_mesa_banho,25,250,1,1938,48,11,41
26976,ed5666106b8fb47b57c4b2c5f67a755b,informatica_acessorios,36,957,3,200,16,9,12
31922,ed647aab9859ee8a1e0dc6bdb6f4ba0b,brinquedos,60,1309,4,9800,51,29,38
19789,ed6d2fe9a24cfdfd0f4c40094db5145b,livros_interesse_geral,23,727,1,1000,11,15,20
2704,ed71a85647afea9562cd2a14b1ac8622,telefonia,46,156,1,200,20,5,12
12996,ed739dfa91e2c770354726fe0bf9cc72,utilidades_domesticas,48,798,6,250,22,5,14
17729,ed77034b92386a1a8cfd3c648d715dde,telefonia,54,503,1,317,19,8,16
8582,ed836edc15625c202f6ba85dbbe95c3a,relogios_presentes,59,564,3,200,16,2,11
22402,eda9ace7ea76f19d80475c07f44acfbe,perfumaria,28,868,1,400,25,8,14
20911,edcda2e50aadade37544f55a8da52207,telefonia,60,777,6,350,17,4,12
2166,ede062bcd13ef64b5cc87369e4edaf62,beleza_saude,58,391,1,250,16,5,15
20521,edf219cab1d0e435e3e499287dca9a03,pet_shop,47,852,1,200,16,16,16
5208,edfc544c4047e30a3bc73212e414330d,moveis_decoracao,56,2043,5,2900,69,11,11
19773,ee0c1cf2fbeae95205b4aa506f1469f0,perfumaria,44,334,1,200,16,16,13
8991,ee3cfb33869693f2a7e8417c795d8cfc,perfumaria,46,368,1,350,20,10,11
25725,ee406bf28024d97771c4b1e8b7e8e219,cool_stuff,54,629,1,1050,36,24,22
16854,ee473bd1ca4e671eafbcb7453d7d7c5f,esporte_lazer,46,1549,1,17650,60,42,42
3419,ee6c49af1a2de55aa0e076257ab4ab99,informatica_acessorios,47,956,1,140,22,14,14
19552,ee75970e2871fe4204cf7bcdda61d08a,informatica_acessorios,58,577,2,1400,22,9,16
8556,ee8fd939043419b2441f6000c21be00b,utilidades_domesticas,60,296,1,1950,47,15,35
13456,ee97db3ef647a016f3bb7376f8a3ffcd,utilidades_domesticas,58,832,4,200,18,8,14
1729,eeb140d5f26a24f9920969845deb6b4b,utilidades_domesticas,29,850,2,600,16,12,12
27630,eeb185c268c344e2308a3eca19154cee,automotivo,58,1042,4,150,16,6,12
22314,eebe0f0f8b8d4e13e07a558b90e1a6dd,cama_mesa_banho,46,104,1,1200,36,14,36
21946,eef7436637ac87cad6bf5108284c3413,relogios_presentes,49,580,1,342,18,12,16
5732,ef0e165d773ec293c5aeb5470a08b183,cool_stuff,57,1620,1,2250,16,40,16
6188,ef69b63fe95d8d9ff6ac136f213db1bc,cama_mesa_banho,48,1304,1,3600,35,35,35
377,ef6aa884e3493fd38cc8ee47d8d79d10,cool_stuff,47,1392,1,150,16,7,12
8314,ef703385b2707af7f9af3e185679811c,cama_mesa_banho,54,324,1,1000,42,8,36
17833,ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,29,531,2,1350,41,10,35
20027,efa1b15e58071189595afce796e08bdd,relogios_presentes,48,160,1,540,16,11,11
27860,efa490145b5cc82438b6a6de691535fa,informatica_acessorios,57,938,2,500,30,10,11
31373,efa91c03c750cf82e0e9fc5523aca73c,moveis_decoracao,56,220,7,1000,31,11,26
3928,efcef300fe9b2c558a8ea258127f6e6f,pet_shop,43,480,1,7300,25,25,25
5902,f0087499874ae6c0b14f7b42671519fc,informatica_acessorios,57,122,1,1300,32,17,32
5511,f017f439ad87e9501378bd226f2ce26e,fashion_bolsas_e_acessorios,39,386,3,600,16,11,11
29808,f02eae5fd95b59b1ec82397e1ef7ccf1,brinquedos,25,918,1,1300,34,21,34
18253,f032eaa3a45e2f8093255251a93efa70,esporte_lazer,48,927,1,1450,26,17,17
24196,f03859e4cc21018569f5ae7a03897ff4,consoles_games,47,458,2,150,18,2,16
21909,f043e249c55c1ab30bd9761c2294911f,livros_interesse_geral,22,2489,1,300,25,2,18
13567,f045db2493d42bb131ef8e37c3aef061,cama_mesa_banho,49,1305,1,5600,35,35,35
22843,f045dc40e1d54d2f70286e4cbb07a357,casa_construcao,50,898,5,550,17,26,17
31882,f09f6223e88af7f6de46dec6a437458b,cama_mesa_banho,44,729,1,1200,20,30,30
31963,f0bbc1bdaf90ddcab4aa862660dfc6d3,malas_acessorios,60,993,3,650,65,7,11
30267,f0bc0aed23d451f89495f7650d81e244,beleza_saude,45,124,2,900,30,5,23
10027,f100f4ee5e2b55d163a3f7c300c24d26,beleza_saude,47,483,1,417,20,9,13
526,f102842fbe436027eeeb7fc76d3063aa,consoles_games,59,434,3,350,20,20,20
28232,f105318b219b352b992001c976c847b1,fashion_bolsas_e_acessorios,54,679,1,250,22,10,15
10468,f109f04ad95889f2f041a91afe3d894e,beleza_saude,47,189,1,2033,22,12,17
14291,f10d3472b287e627cf92e5ff1d8b88f2,cama_mesa_banho,34,339,1,900,37,23,35
1002,f110a8fd4a8052d5717ce2adc2bb71d0,esporte_lazer,57,1176,4,3350,66,6,43
26063,f142a5ca78eb112cafbcf29f9a43eca7,telefonia,58,298,1,50,20,20,20
32027,f15dfa318985df28b020ca9fa88552aa,moveis_decoracao,63,465,2,8050,80,10,60
8003,f16d9c6688f187efa6ce353d689d85fd,moveis_escritorio,37,1259,1,8400,25,23,37
20184,f177b434709ecb652dbee4f4b19aef2f,fashion_bolsas_e_acessorios,56,197,5,200,16,16,16
11831,f17919cd5c50df5ea6b11d9665a0eb2f,esporte_lazer,44,951,1,1150,31,29,29
9079,f196248e8b5d060cca414a664ea9a76f,automotivo,58,1167,1,1900,90,14,18
26967,f1b5bab9091189a35c60f52afb5bcfa0,esporte_lazer,52,354,1,1223,32,25,23
25546,f1b8b583029e70fcff9db190d83b3460,fashion_bolsas_e_acessorios,29,178,7,700,17,4,13
29234,f1c7f353075ce59d8a6f3cf58f419c9c,cama_mesa_banho,56,162,5,9750,35,12,30
32141,f1d116eef76f1c526a5f2c5ce1daeaeb,telefonia,26,137,1,200,16,14,15
20697,f1d3e7a4605f6cd5f2a3cf9bde5c7845,market_place,40,565,3,1000,31,6,33
1779,f1d4ce8c6dd66c47bbaa8c6781c2a923,bebes,52,828,4,4950,40,10,40
19101,f1da618218e0af87b633532b561f5e6d,esporte_lazer,43,1406,1,767,16,16,17
32260,f1e297029531521190bb2312a90df567,moveis_decoracao,51,1078,1,500,35,7,27
19111,f1f01d27cb8664e16d57ef4a8075f3be,esporte_lazer,57,615,2,4175,31,33,27
14793,f1fe595ee7ef768b41bd9b246d13432d,ferramentas_jardim,52,1292,7,1900,17,13,31
23182,f20e2a3811156fe0a12b4cd5c3638195,cool_stuff,47,452,2,200,16,11,11
14398,f2260011ffd0ed4238e48fc8dc2319de,eletroportateis,54,726,5,17600,28,35,50
2555,f22c9d6ce2431ff939aad39e026cc7ef,automotivo,37,1507,4,2600,38,18,23
18049,f2399cabe080029634d12cec4f60dbf0,moveis_escritorio,50,1117,6,2100,16,26,26
2576,f23c48d81cd6a0c87f5c3b14aac68371,beleza_saude,53,963,1,900,30,30,16
11611,f2610c932aaabc3eb24c3512b498a838,ferramentas_jardim,41,1099,1,1200,16,6,11
5735,f264c1d9b20b5e4a340254d0405e613b,cool_stuff,48,874,1,1050,42,25,15
2534,f27aff266ad97e75d4a24c893b2c311e,eletrodomesticos_2,55,1345,6,8850,45,33,35
26154,f282b8032570cf3ce692b8ea7e1b6c53,bebes,40,470,2,8350,44,32,35
7858,f286c2fe211df4102919d0bed084dddf,telefonia,59,777,6,300,17,4,12
16962,f28a5b15b3dba915b2df1b23be439ab8,esporte_lazer,38,205,2,7550,25,25,15
12485,f293394c72c9b5fafd7023301fc21fc2,moveis_decoracao,41,754,3,1800,32,6,28
27929,f2aa6fb35e6b7ddd3eb6f3198a0efbc9,perfumaria,57,555,2,500,16,22,11
5332,f2af004352a06a99dca765596240cbc3,beleza_saude,61,1054,4,100,29,5,15
3517,f2b67cf6ef88cbc9c2f3e482f558b318,perfumaria,45,977,2,117,16,11,13
31178,f2c9d536b8a34c1b35f443f31290c2ce,telefonia,52,670,1,500,16,10,11
8983,f2d649f157cebee085ed738f23d5d6b7,bebes,42,596,1,350,32,9,16
6039,f2e53dd1670f3c376518263b3f71424d,cama_mesa_banho,53,236,2,1975,41,13,31
21959,f2ecbb02b6da187a9f14b8ac5781faec,perfumaria,54,935,1,50,16,5,11
24155,f2ff1ef84d120941c87c150117283e91,fashion_bolsas_e_acessorios,48,1036,7,150,17,5,19
27484,f306d4917efd6c5a46bbb72b640313da,bebes,45,759,3,425,25,19,17
7238,f32415d23c358ef1e387a7d329d9ce9f,papelaria,59,276,2,550,66,12,12
15766,f32af0a8b0bcb05b60f05e8907ad8866,moveis_decoracao,59,325,3,400,16,2,11
25445,f34707f5f83dbd799b36e79242802784,telefonia,53,463,2,150,17,8,14
6097,f348ae21168771dfd5b8081e387b4f6b,utilidades_domesticas,52,340,3,250,25,10,15
25141,f353779abb6114db5f8f79fbad12e375,utilidades_domesticas,63,3771,2,4000,46,9,32
32355,f35927953ed82e19d06ad3aac2f06353,livros_interesse_geral,39,724,1,450,20,20,20
4182,f361fccba568fabe00db466f80626d1e,automotivo,20,908,1,75,17,8,13
3630,f38ded084a0a2da8b32fda4789f494a3,bebidas,20,1426,1,1003,33,13,33
14007,f39235c3486cd7ead746fc048475495c,consoles_games,49,808,5,400,22,10,16
29141,f39288f58793ce5e6985b3f7832af88c,fashion_calcados,40,303,12,300,29,7,16
29760,f39a8b27ce90ac582103bf36f09690dd,consoles_games,59,1914,5,300,16,16,16
5496,f3a1a865ba61412ac17ab53f1a9c0082,telefonia,57,823,2,50,16,22,11
12330,f3ae4ce1b63810f2921ff353ddbec67d,moveis_decoracao,52,198,5,850,25,23,25
15188,f3b5bbdfd20be94cc96583501d2819ce,beleza_saude,39,1572,1,400,30,10,17
9187,f3c2d01a84c947b078e32bbef0718962,telefonia,42,381,1,700,25,2,25
5949,f3c5707e7c539ab6533e3611da02b648,cama_mesa_banho,57,204,1,2250,35,20,30
16814,f3ce47ccf98da2906f6b8b1387618e07,utilidades_domesticas,59,987,1,10250,35,50,35
26419,f3dbf072e817667fbde052aae313cce1,esporte_lazer,45,599,1,18500,22,26,15
9725,f3ead0dbcae5b065731b183396c1da2f,papelaria,32,281,3,400,25,11,14
10345,f3f6c295f8683fd04c2a01c363db3ec5,livros_interesse_geral,34,486,1,600,23,7,16
8724,f40876e0ef3cd5f9132b1f16b04b1346,beleza_saude,42,250,1,427,15,17,14
4926,f410090aec61f7c73748ca894286edcd,papelaria,60,1847,3,450,35,50,12
2768,f422d0d9f8b5f7c27289382b14b61248,brinquedos,63,361,3,1800,38,12,35
2011,f4387cd405b21509803344d044ac2c3c,relogios_presentes,53,581,2,350,16,11,11
31512,f48eb5c2fde13ca63664f0bb05f55346,esporte_lazer,60,1153,2,100,20,11,11
12615,f497ba62f1d6b4f6a3a3266fa8623ad3,beleza_saude,45,1276,1,83,13,8,12
9493,f49f01161658f6dac1132f4dcac4b2b9,brinquedos,42,1058,1,600,28,6,20
8809,f4be3cfe721d891dab8f4025132fe7c5,cama_mesa_banho,36,331,1,700,27,12,22
13748,f4c9a2926d5a2fe099ebbe7d0967bd37,fashion_bolsas_e_acessorios,31,525,5,300,16,18,11
23491,f4cd1164757f2f82e7f949e9ba129664,casa_conforto,41,486,1,800,20,20,20
1992,f4d2144023a238288d36db2840a37ea0,informatica_acessorios,46,2626,4,486,27,17,28
12110,f4d450a6163f21cf9db8bcdf8c7e50f8,moveis_escritorio,37,92,2,12125,41,58,41
5843,f50c70e94e7b173b135c3cab35201f37,relogios_presentes,59,975,2,2850,41,35,48
661,f50df9b142a624bf4c4d8495489a207e,brinquedos,60,804,1,600,23,25,20
9824,f51f0dff431ac30d20b87401944b10cd,esporte_lazer,30,754,4,700,28,25,25
15152,f524b3f36f5a7a8cecf77fd6083ad6fe,automotivo,60,651,5,2400,64,5,39
9052,f52a0f70e54976873a4a7402349c6105,,,,,1500,70,4,18
8504,f532ec9a55ee4e466e1c8fc913563ad5,utilidades_domesticas,48,444,1,6300,60,25,25
27705,f548f7c6223594379d2301a187f3a9e2,utilidades_domesticas,59,416,2,9350,70,15,33
19463,f565767fe2205fbf1e7c0d1c2fc5773b,papelaria,42,132,3,1100,50,12,25
5391,f58e45b16a42a325c144eb2c46a2bc57,,,,,6250,28,34,40
9223,f59871b3d9da4c64cbe41ad3dd04dc14,artigos_de_natal,60,565,3,400,17,21,11
15876,f5c0c21094c05855d475bc3890adb6dd,automotivo,59,1116,3,450,16,5,11
13114,f5d8f4fbc70ca2a0038b9a0010ed5cb0,fashion_bolsas_e_acessorios,64,1710,1,200,16,2,11
15948,f5e3c48bff299925879d1507ab662a2b,relogios_presentes,57,1542,3,500,16,11,12
23636,f5f0b722d7662e8939727fb49e45d046,relogios_presentes,54,536,3,563,16,16,14
25198,f5f0e64686adaf487590fbb8a75a1d2c,esporte_lazer,51,929,1,2200,22,22,22
32156,f622086c97c7060ffc84d17b9986a1b8,beleza_saude,58,704,1,2250,25,12,11
24152,f62cbf4416c9ef8e1b4e8d5279891f24,eletronicos,46,352,1,200,25,7,16
20952,f63e5eb82736ac58d9d286f64fe5c44f,pet_shop,22,452,1,100,30,30,20
15564,f646af315b0f3a597f69213537ca2199,moveis_decoracao,55,928,1,600,17,17,17
24331,f651a1feed5aa6608d52c05f6c435145,telefonia,55,688,1,150,16,16,11
2013,f6584475ef4b8710cec93be723766326,beleza_saude,38,334,1,527,18,16,13
13192,f67ad6b3366ae186b8d29087e6d5ebd0,automotivo,55,998,2,100,17,4,17
24781,f6847515f58b8f340dcc75d150d6a0ab,fashion_roupa_masculina,39,411,2,900,45,10,35
26770,f6863b4410e703a4182444a4ede2e7c2,esporte_lazer,55,282,2,1800,22,12,12
30817,f69581741831e1dcd24e28e299ad36ff,eletroportateis,55,1737,4,12950,40,30,40
28922,f699b297070aa38aaf3de9639302506a,esporte_lazer,55,3830,1,1250,31,32,31
12040,f69c0a81b54c02376872d8bab620c55c,cool_stuff,57,2066,1,5700,33,44,19
12161,f6a4dc24146fe1030460898ff26ed0af,telefonia,59,325,2,150,21,7,14
6274,f6ce2f79a280fa3c1ddc114d34ab273d,eletroportateis,52,1074,1,1150,16,16,16
1378,f6e0b7ccc34e4decc1b855f8da06a5fc,brinquedos,59,257,3,900,30,4,20
31212,f7186d0740a850c2f73f4b67959336fa,telefonia,47,387,2,150,19,8,11
21090,f71973c922ccaab05514a36a8bc741b8,malas_acessorios,47,482,2,16100,35,65,44
30003,f71f42e2381752836563b70beb542f80,informatica_acessorios,34,1078,2,250,41,2,29
4121,f720c39eaaedbc6f37a0cac64fe6a6aa,automotivo,56,374,4,150,17,21,15
393,f72379337062680ca5a2b7b0275913d8,moveis_decoracao,56,945,2,2050,30,22,18
14558,f72b26eeffe2345b486cfeb723305bac,agro_industria_e_comercio,54,1036,2,13150,35,63,40
24094,f72b34a6b92429e02fd213923b3889fe,beleza_saude,52,1177,1,1200,20,11,16
31020,f731f8587d4088c174397e010cf892a9,perfumaria,47,963,1,375,21,11,17
22696,f74353ffeaa55836a3cf603a2dcd855e,eletroportateis,47,397,4,5908,35,46,35
23456,f750e77aeeecafcb47516be7f8f278b8,fashion_esporte,29,404,2,400,16,10,11
4379,f7a17d2c51d9df89a4f1711c4ac17f33,utilidades_domesticas,56,1245,5,350,22,8,19
5126,f7ac498363699addc5ff78eadee46977,telefonia,51,544,5,150,19,3,20
10520,f7b0ee6d481a76a7bed4f0a7d574a6e2,esporte_lazer,40,1287,2,700,25,20,20
7624,f7b6ca5735bfd052e73fa0b776070112,eletronicos,59,694,2,175,21,2,15
14678,f7c72fa5d77c897b79b13a5f86f27b02,brinquedos,40,675,5,1000,36,21,20
26084,f7c98cd8b2d4d3b9a2d1322721e60a5a,construcao_ferramentas_iluminacao,58,2025,1,3200,18,23,25
7222,f7d7b5c58704fb359a74580622800051,cama_mesa_banho,53,223,1,950,45,15,35
14306,f7e0fa615b386bc9a8b9eb52bc1fff76,informatica_acessorios,59,2574,1,325,21,21,21
19795,f7ee078cfab4ad9144e1d75fd0258c5b,perfumaria,56,703,4,650,43,16,27
