pay_pk,order_id,payment_sequential,payment_type,payment_installments,payment_value
4404,db75b87461daf92c7fdf7310f347d229,1,boleto,1,101.73
4405,db7c883ba7581113260202fc55e73782,1,credit_card,2,241.21
4406,db7f34935c2b818933171e61c031695c,1,boleto,1,30.09
4407,db80ebec0cd5d08e1d9e9c10f691f491,1,credit_card,5,54
4408,db88396cf9aab6635eb909ed423d6662,1,credit_card,5,563.16
4409,db93355c53b6e6a6119012d4880abd94,1,credit_card,3,83.23
4410,db963ee03edcabe98f2df559e84a353f,1,credit_card,1,462.56
4411,db999a5bcd3e9db87cafe71501d3a653,1,credit_card,6,124.8
4412,dba3740d39b81258d8230a4889bd0fe2,1,boleto,1,95.99
4413,dbb786efd821d7f903d79cb502ba3083,1,credit_card,3,176.38
4414,dbb786f88b6d4e52fe3cb5d771b979d6,1,credit_card,8,161.97
4415,dbbe1b2ff4094c09c4a05b045b71e81b,1,credit_card,7,70.98
4416,dbd10344065568345dadbd904bb51dc1,1,credit_card,1,156.55
4417,dbe267dee5dcb469508162440874551f,1,credit_card,1,55.69
4418,dbffa5e34cf40fb7dc1292bd10d22971,1,credit_card,10,228.28
4419,dc05a07c0cc70e26e10e274313034ad3,1,debit_card,1,429.64
4420,dc078338903735916fab84f036188dcc,1,credit_card,1,87.97
4421,dc0c88e3bec8210714d2176ddb06f276,1,credit_card,6,67.29
4422,dc0d27ec49c399d19c810f94cd9d322c,1,credit_card,3,182.18
4423,dc32c5b96c5aa06641f7c32f3f1bce98,1,credit_card,1,23.15
4424,dc32c5b96c5aa06641f7c32f3f1bce98,2,voucher,1,50
4425,dc349abe3608895a65a1881fa4b27649,1,credit_card,5,108.2
4426,dc400373e624e9b0435847a79813c658,2,voucher,1,48.91
4427,dc400373e624e9b0435847a79813c658,1,credit_card,1,0.33
4428,dc5f6cd4492bbffe5bcda9b87856c9a5,1,credit_card,10,108.84
4429,dc5f7bc4c5617c381a1943ba3d5cabcd,2,voucher,1,34.33
4430,dc5f7bc4c5617c381a1943ba3d5cabcd,1,credit_card,3,32.58
4431,dc81a7a14a9502b15d6e1791eaa4ade6,1,boleto,1,32.96
4432,dc8813f7d3d197a72f015b1faf219a72,1,credit_card,5,255.92
4433,dc8db01e3bbdf8eae34d6509752ddc88,1,credit_card,3,39.6
4434,dc96a12713fb7cbfd8feac4ab0b8f2a2,8,voucher,1,30
4435,dc96a12713fb7cbfd8feac4ab0b8f2a2,4,voucher,1,30
4436,dc96a12713fb7cbfd8feac4ab0b8f2a2,2,voucher,1,30
4437,dc96a12713fb7cbfd8feac4ab0b8f2a2,5,voucher,1,50
4438,dc96a12713fb7cbfd8feac4ab0b8f2a2,3,voucher,1,30
4439,dc96a12713fb7cbfd8feac4ab0b8f2a2,7,voucher,1,30
4440,dc96a12713fb7cbfd8feac4ab0b8f2a2,9,voucher,1,30
4441,dc96a12713fb7cbfd8feac4ab0b8f2a2,6,voucher,1,30
4442,dc96a12713fb7cbfd8feac4ab0b8f2a2,1,credit_card,1,305.58
4443,dca86af3a25e55e88e77e0197f4b6c2b,1,boleto,1,434.26
4444,dcaa8a5fd8f675e791daccbbbc9caf11,1,credit_card,1,4.15
4445,dcaa8a5fd8f675e791daccbbbc9caf11,2,voucher,1,28.47
4446,dcb36b511fcac050b97cd5c05de84dc3,1,credit_card,10,146.45
4447,dcb4a1d21593a108db61f12a4b3d61db,1,credit_card,8,224.84
4448,dcbd516c0f39081a5e542ef76bbc3fe4,1,credit_card,9,91.23
4449,dcc3610bd6745b8ec0d84354631fbd3d,1,boleto,1,140.03
4450,dcc74da4fd99c9e96c775807b658336d,1,credit_card,2,70.23
4451,dcc74da4fd99c9e96c775807b658336d,2,voucher,1,100
4452,dcda6f9e7ef0110e7cfc192c003c8ae4,1,boleto,1,119.37
4453,dcec6d766a2bc76144372192c66bbe87,1,credit_card,1,28.63
4454,dcedac1406b3713259927ba54a3ad206,1,credit_card,1,85.24
4455,dd0611161b5da88aac7b99d9c6cd41d6,1,credit_card,8,797.66
4456,dd0873e10bd3c63b350df2fb55bbbfb0,1,boleto,1,37.62
4457,dd1170f24eb54d1e79df08ccbb49a377,1,boleto,1,92.9
4458,dd3d73f70b77e2a07f64360620621ca4,1,credit_card,5,262.94
4459,dd3f3e7d9dd0bc094ef6741a6255fd6e,1,credit_card,3,31.75
4460,dd480c63548e3c0b7219520e3784ebd2,1,credit_card,4,201.47
4461,dd501072091c950a1e6bb5ea9182df2a,1,credit_card,2,263.23
4462,dd5831f3eb10afa80b5cea07ae84e87e,1,credit_card,1,32.39
4463,dd6a1b472e35baa63f56890e96f5ae0a,1,credit_card,3,125.42
4464,dd6d0f11a9c3d2abdc91e95b9598b332,1,credit_card,5,1692.05
4465,dd78f560c270f1909639c11b925620ea,1,credit_card,2,60.69
4466,dd7fbf8b53b7ffa059c926a77c42f04f,1,credit_card,2,126.63
4467,dd94f2867bcd2be2229f44d7a0df4e5b,1,boleto,1,56.92
4468,dd9934c610c4363619b6b0f850365725,3,voucher,1,0.37
4469,dd9934c610c4363619b6b0f850365725,2,voucher,1,2.23
4470,dd9934c610c4363619b6b0f850365725,1,credit_card,3,44.3
4471,dda3e0dbde3a2cd09432650b3634582d,1,credit_card,4,122.81
4472,ddb0d201c7d2c8ce0e966d98128d16e9,1,credit_card,3,41.72
4473,ddbe4f58b06d8793a3c77c114b180574,1,credit_card,8,251.15
4474,ddc5df3b1c497720bae1692c170baec0,1,credit_card,3,192.35
4475,ddc75e18227aa517946c2239d18d1300,1,credit_card,8,234.47
4476,ddcb9f924091ed9cc49b9c78d37d48b6,1,credit_card,6,322.21
4477,ddd71c8539788a710549849a7dcaebde,1,boleto,1,116.13
4478,dde44f7e3e37e8a34b9cdffc9bc652e5,1,boleto,1,172.34
4479,ddf574153803a9012e68e479fa941b0f,1,credit_card,1,33.23
4480,ddfb686b5b2ac3fbece69e652701a876,1,boleto,1,173.62
4481,de2d0036fb45333e82bb658ced9a4fd0,1,credit_card,4,105.28
4482,de600694e63dc521b56a7fc6f01576d7,1,boleto,1,89.91
4483,de6167039d6c71c0bea5a5d3b9437082,1,credit_card,1,99.65
4484,de6849867dd230818cd854b69f5b21f7,1,credit_card,4,210.18
4485,de72d70497698d2416dc47712bbc7678,1,credit_card,1,224.71
4486,de81104d0d1d1a5d4dd09e89a7ea4cd1,1,credit_card,2,136.04
4487,de8b633e3fbc018e05354a54fbc8fff0,1,credit_card,5,119.84
4488,dea01d9c1e4b72c2db85ece62b00d823,1,boleto,1,84.55
4489,dec0a06aff130c128418082f77f5b083,1,credit_card,1,60.1
4490,dec0f6569996808803b3a8130c35a997,1,boleto,1,65.87
4491,dee5aaea45b39a487724b13ee9523e88,1,credit_card,2,87.23
4492,dee6298ce7d1fb2645141ef9972157aa,1,credit_card,2,149.65
4493,deea84bd5e80bec98688cce040163d4e,1,credit_card,3,152.96
4494,def622b4b003c4749c889dd9a0b43eca,1,boleto,1,53.3
4495,df04145e2f3426e5693e813561656576,1,credit_card,4,48.22
4496,df281308c4a5cd2e3f2cc5c7eb5c30c3,1,credit_card,1,32.31
4497,df2bdc45d6c56cd6dce35aea5c391f4e,1,credit_card,1,69.97
4498,df6340ee228a1f029c6341931763f177,1,boleto,1,92.3
4499,df66e94131ba6d4c45c7b0f75680d29b,1,boleto,1,70.49
4500,df6e64a3be9ccea48c3bfe8e096e8749,1,credit_card,2,107.78
4501,df71ba0f02310921da0a5e4f708916a5,1,credit_card,3,352.25
4502,df81ce0f4ef34bd3096776fcc5ecd246,1,credit_card,10,549.03
4503,df82ea7ca7f0f799161e0fd92c3ab96a,1,credit_card,2,355.38
4504,df8e5e994bcc820fcf403f9a875201e6,1,credit_card,8,96.17
4505,df972aca1fba0a417674857678e2c4bb,1,credit_card,1,135.62
4506,dfa3653e86520b99a8a2dceed4362a7c,1,boleto,1,69.5
4507,dfa7d326a489fe0c01a652351a552b43,1,credit_card,2,309.12
4508,dfb04e7088e5e8c05d7b8a21be219457,1,credit_card,1,140.07
4509,dfc2207ff43ff152e5a94f9c580ffe7f,1,credit_card,1,66.1
4510,dff6ed771cf60abd35926e39beb502ef,1,boleto,1,144.13
4511,e00c5912daa4e24b9f1820ebb4e930ae,1,credit_card,7,220.19
4512,e0145369394f83a5210ad16511c6cf33,1,credit_card,3,130.6
4513,e01734681e487d52315e5745bf478d7d,1,credit_card,1,175.87
4514,e0392865844b1934818565a516cf8bdb,1,credit_card,3,203.3
4515,e05ad3bb40dd7a1f005c828e86493bcc,1,boleto,1,30.38
4516,e063aafe4ec760123fe14ed5925631a2,1,credit_card,1,48.17
4517,e078f7da1a6312d4103ba33cd4abd3b4,1,credit_card,3,110.6
4518,e088d467c07c9879ddbdaaa9b1c51e85,1,credit_card,2,31.11
4519,e08f76fed43c999d57979d1879871ce1,1,boleto,1,104.96
4520,e0a98f9b707c33a4c46e02a530c3419b,1,credit_card,1,36.85
4521,e0b23ee5e7134cc220b6bbba915ee91c,1,credit_card,3,37.44
4522,e0c8a0e62ecd027577c1cfdb38c8f1ee,1,credit_card,8,166.4
4523,e11dbf8f73df2ef44ac68c5dd90b3892,1,credit_card,2,104.31
4524,e1215367814d0d82c496bf4c6b2ba6f7,1,credit_card,5,133.9
4525,e130d3f737127ae52681b9338aea9b64,1,credit_card,10,2467.17
4526,e1489cb4d16876c628a2dadb8e675c9a,1,credit_card,8,187.1
4527,e14b9bc8bd743ef2c1075fa8c73e52a6,1,credit_card,1,116.26
4528,e14fbb884fb89b4ed687485a902caf75,1,credit_card,1,124.52
4529,e15ea1f7534d809bdc05d3c5ecedf24c,1,credit_card,9,453.53
4530,e16a85342c3b94f91ab4233c71168786,1,credit_card,1,43.17
4531,e16efc3cc50ac44b70f993463b609174,1,credit_card,3,102.03
4532,e16f4887f57e05d5e8379d954bae6785,1,voucher,1,95.99
4533,e1860ce96baa10d7f08d86aaf5927459,1,credit_card,1,93.06
4534,e18cc7fc5eb938dd26feb68acbf88642,1,credit_card,6,319.11
4535,e194f9ac9793de14b87eecf9b3532421,1,credit_card,10,347.56
4536,e1a9f566dc38eac4f78556976596a43f,1,credit_card,4,47.82
4537,e1b286432c65d0a0e8032aefcdae26ba,1,credit_card,3,45.09
4538,e1b2a1e9b1061373325666846305ff84,1,credit_card,1,122.97
4539,e1c7f4633671b4409b11c0779ecddff2,1,credit_card,8,81.92
4540,e1ccac2f83d9ae0c22cd16e9573c3f5c,1,credit_card,6,164.79
4541,e1d052f0519179744d19f35c1d848ff5,1,credit_card,1,65.1
4542,e1d6acaba6d1e84b8514575b9ef6fd71,1,credit_card,1,136.6
4543,e1da8361c76cab67aa3588a1fbf1af54,1,boleto,1,253.4
4544,e210480a7951a7968ea2a32e38c6dd70,1,credit_card,2,178.99
4545,e210ce645469e7eb44209cb28f6bf097,1,credit_card,4,107.95
4546,e22a3e8048469ea68906f666d446c25c,1,credit_card,3,160.46
4547,e22b71f6e4a481445ec4527cb4c405f7,1,credit_card,3,34.24
4548,e2301ba70a8f5a2873aaa909c1b2ca33,1,boleto,1,155.65
4549,e235f2f2440fa2abd4c0777a2fda1026,1,boleto,1,84
4550,e2366f83c01269762e71b77254a6859c,1,boleto,1,217.06
4551,e247a0570d308da27cd7f349902e66f8,1,credit_card,1,27.69
4552,e2493d49c7ac426207fb7575814ebbd4,1,credit_card,1,45.62
4553,e2676f5f513bf595fcbd506999db7c26,1,boleto,1,343.5
4554,e28247f13af9b927289e7730877eb923,1,boleto,1,108.73
4555,e29d6e9ee9068425cc712d11435411b5,1,credit_card,5,152.61
4556,e2a0a74ea79eebb803a7752cf3b429bf,1,credit_card,4,45.09
4557,e2a4e699c1ba4cf1036be1ca8851b2f4,1,credit_card,2,178.51
4558,e2b405a4cccf1e66eb8d2b73a4bba700,1,credit_card,2,141.74
4559,e2be0c01adce5e35793cdc2970d774fc,1,boleto,1,374.64
4560,e2beeb3a428f811804079bc11b23c0c0,1,voucher,1,139.18
4561,e2cfe4b2af025a2ae3b1d8795f677525,1,boleto,1,135.19
4562,e2d3e5a5b56149b36e4df4dedd8648f5,1,credit_card,4,201.84
4563,e2df40dd64276b2f2040c798751c188d,1,credit_card,1,84.54
4564,e2e8773d11f4499f15349b8f613350a0,1,credit_card,1,151.49
4565,e2eb25bad1122ea7060e7e1b97feea74,1,credit_card,1,32.3
4566,e2ecc8a06aa292e6cf6f88f2826dd141,1,credit_card,1,63.82
4567,e2efd05161881ff66ece867b9221e6df,1,credit_card,3,175.6
4568,e2f630b53cb2637be372c3810b089868,1,boleto,1,175.32
4569,e2fa3a143afcfe0dc65730a780af43e1,1,credit_card,2,138.7
4570,e2fd3a04faecd73308b8d940dc3ab303,1,credit_card,10,675.01
4571,e303201d86cda5183986a56d5ae1b084,1,boleto,1,24.86
4572,e30bc9599660c657ce6cf351f1a98b5f,1,boleto,1,187.65
4573,e311f8fc30348d6213964a43f70f87fb,1,credit_card,5,187.87
4574,e3143ad1af7d0f2878a66a1cd565e4a2,1,credit_card,1,48.04
4575,e31f08a6838e8fe22d5850d237cdb1e7,1,credit_card,10,167.86
4576,e340657d4d28d54192270b3b99ba63f4,1,credit_card,1,32.99
4577,e3447938231fb6ba2fee0231b51eca59,1,credit_card,2,172.14
4578,e346cd9299371b18c0b28e8e29a5e376,1,credit_card,3,42.59
4579,e35b67f3b9778766f35d9d6e11af1761,1,credit_card,1,171.55
4580,e3653c411aa1ac28f740e417e9a997bf,1,boleto,1,58.62
4581,e37797aedc7cd4ef82278fbc169eecaf,1,credit_card,3,84.57
4582,e37dabbc051a3f58d73581522f7eef81,1,credit_card,1,96.22
4583,e383fed56a3263977ef519e546eeb1e7,1,boleto,1,53.01
4584,e3905e23c30d39e4c239cce9f353a67b,1,boleto,1,70.98
4585,e391c35b78728b170cead56c6a53980a,1,credit_card,2,119.19
4586,e399680f053aca6ecc64cd1ec2c0741e,1,credit_card,1,66.67
4587,e3a83a19707a6f27e4fde8d6b13d43f4,1,boleto,1,177.36
4588,e3c131bbe953a1cdb1dbaf261715c368,1,credit_card,1,27.71
4589,e3cabd867d0bc59470f4c3d24a7b2f2b,1,credit_card,6,246.35
4590,e3cbbe0fedd9fcbe7450e0c2943beb3d,1,boleto,1,108.5
4591,e3d98850cbbdab2420e8a49cf21bf194,1,boleto,1,24.1
4592,e425680f760cbc130be3e53a9773c584,1,credit_card,1,50.25
4593,e44a2113e6f06206c4ae9134ab3f6074,1,boleto,1,247.7
4594,e481f51cbdc54678b7cc49136f2d6af7,1,credit_card,1,18.12
4595,e481f51cbdc54678b7cc49136f2d6af7,3,voucher,1,2
4596,e481f51cbdc54678b7cc49136f2d6af7,2,voucher,1,18.59
4597,e48247404129e18919a1425efabcf422,1,boleto,1,200.28
4598,e4865416690d1f1fdad49bc94f871de6,1,boleto,1,49.64
4599,e4992b3b826ff19edba39e9a4d9dae26,1,credit_card,6,1500.19
4600,e4aac63ea6f6b75b6d91ead05207fb43,1,credit_card,3,138.15
4601,e4cb234bf724fa255f0ecd4d95f72a9f,1,debit_card,1,141.97
4602,e4cf3be0bfaec7868f5c8ac4f977f997,1,boleto,1,39.09
4603,e4de6d53ecff736bc68804b0b6e9f635,1,boleto,1,231.12
4604,e51859ab3a4df4a9dd8d6f60a060148b,1,credit_card,3,864.13
4605,e54613f3313c396f77d8280b9121ea2e,1,credit_card,3,413.53
4606,e55981b5cea8072097093592652571ca,1,credit_card,1,368.6
4607,e55e8c9f6f33a8562db1430444f22092,1,boleto,1,58.43
4608,e5733d96d53e3a8a13f59a0fe4c38d74,1,credit_card,2,190.89
4609,e5858127da61f07285827883e605254b,1,credit_card,10,114.8
4610,e5a7c745f93cb381d78042cdef65b05b,1,boleto,1,31.75
4611,e5b692a00119342b4412cf70919378bd,1,boleto,1,91.02
4612,e5c7db6481f467875bd4d52357a8f8a1,1,credit_card,3,91.86
4613,e5cc9aee90086c1cb675e3feef14cb57,1,credit_card,10,105.28
4614,e5d48f5d3719ee190629a850e362dc57,1,credit_card,1,48.71
4615,e5d931ebd7214cd492fff71fb6a2aeff,1,boleto,1,222.7
4616,e5db7bda2b901c39641219e0b0112e5a,1,boleto,1,40.97
4617,e5e6a20a4c3fbe6ee280c01f8fe279cc,1,credit_card,1,71.27
4618,e5e7f892785fbe21a339bcd77efdae86,1,credit_card,5,83.62
4619,e5f3aa7d16fea584333063fee66666b5,1,boleto,1,68.73
4620,e5fa5a7210941f7d56d0208e4e071d35,1,credit_card,3,75.06
4621,e5fa83ee166ad4e56b60c0bc4a2e12bc,1,boleto,1,60.53
4622,e6190dea235662449d160357e46eaec8,1,credit_card,2,89.88
4623,e61b3892b434215d5575d1f4c1b94da4,1,credit_card,1,40.58
4624,e63244efc2759393ecb3f8a417efb78d,1,credit_card,1,32.38
4625,e63271442e778d83ae9868408c1028e7,1,credit_card,2,611.81
4626,e639eb028398f98b7958207b2a45684c,1,voucher,1,110.42
4627,e644846cdecdccd138e86d1f488e1abb,1,credit_card,2,80.91
4628,e6555e78046757613e040b01b153fc1f,1,credit_card,1,46.39
4629,e659b8223be6f632acb24fb80cf50ca9,1,credit_card,4,87.21
4630,e65f6f6787bdbad616a93b96dbadf65c,1,boleto,1,372.52
4631,e6657617ef1f4cc4cc2413cb0a6630ae,1,boleto,1,103.14
4632,e687e938b814980b1e99e9e8413f9cac,1,credit_card,6,486.86
4633,e69bfb5eb88e0ed6a785585b27e16dbf,2,voucher,1,161.42
4634,e69bfb5eb88e0ed6a785585b27e16dbf,1,credit_card,1,8.34
4635,e69e2290db6b2d3b7593a40112e1a82a,1,boleto,1,126.67
4636,e69f0bdbe0e15d97ec6390b2714b5086,1,credit_card,1,33.92
4637,e6c3435aca88a50c893f06b6b13e9242,1,credit_card,6,64.39
4638,e6ce16cb79ec1d90b1da9085a6118aeb,1,credit_card,1,259.06
4639,e6d3b5b66f40a99ac01da49f4c543e36,1,credit_card,1,95.43
4640,e6f6345c50327507fe35965aa65c8e94,1,credit_card,1,37.46
4641,e6fad28cb7f01e461467af959930ae8a,1,credit_card,2,101.51
4642,e6fc4ea08434b40ac98a0cb284e5a8eb,1,credit_card,2,43.98
4643,e713631edbb37cc11f989c7d8412b80a,1,credit_card,1,232.9
4644,e74f16cd18d4e5b3dfbcc81e880430d9,1,credit_card,1,176.71
4645,e77577d115ded33e62a5874c383452a4,1,credit_card,2,31.75
4646,e78d0e875295cd716415732e63b6291b,1,boleto,1,136.99
4647,e793e2ffd549447018149bce4de2850c,1,credit_card,3,36.69
4648,e7a5701bb4e7ef276c46b8bc82100d14,1,credit_card,4,61.22
4649,e7a65190baa4e6fd192246157c0b81fb,1,credit_card,5,53.83
4650,e7c5ccfc34c262f8f9240ade57e01ed7,1,credit_card,3,113.76
4651,e7d090145a4a427aa8353f51b00381cb,1,credit_card,2,392.56
4652,e7e312612b232f936e5f1ff9ee5bc2b5,1,credit_card,4,197.41
4653,e7f237163458b9df35d29d4ee460f233,1,credit_card,4,409.5
4654,e7f30a3abdc763c660d1dc442dce909f,1,credit_card,5,133.1
4655,e7fe197c60eec45afb91acb7de6d6260,1,boleto,1,122.17
4656,e804510d7bf65ec23803813f9bc9dc15,1,credit_card,2,69.53
4657,e80d8758f771bccd842da8b6fc2837ca,1,credit_card,3,156.63
4658,e811880120e802367a37c73fdbc0a7a2,1,credit_card,10,596.27
4659,e8198fb86447455d67c1ddd0b3a068b2,1,boleto,1,1221.39
4660,e821c71ba6efed0813bbc0a01a95f24d,1,credit_card,1,40.63
4661,e821c71ba6efed0813bbc0a01a95f24d,2,voucher,1,85
4662,e82a48563b753b7df504aba7e01f9faf,1,credit_card,2,74.87
4663,e83fecff545147241edc9399a93c8e53,1,boleto,1,86.15
4664,e849e2829de302019ae8bd9924055171,1,boleto,1,606.46
4665,e84a134160970bbbd747fa73e42c7e7a,1,credit_card,6,351.25
4666,e8596a031f6814efc9b04e857f053ac6,1,credit_card,2,56.6
4667,e86c9bfc5e5cce878c7d0c2419927cd7,1,credit_card,3,64.23
4668,e87da23aab323df28deb2e98d41a3fb0,1,credit_card,8,321.08
4669,e885304ec221dd09a24101f0dd920504,1,credit_card,6,169.87
4670,e88708b0f6c58eaba5b9b3f850f212cc,1,boleto,1,51.64
4671,e88bd747b9aaa829eac8fcf95461862e,1,credit_card,1,58.76
4672,e88c89f6e503fc7445b55278cc926d47,1,boleto,1,32.38
4673,e897d96adf4da16805cd6faf2913ce48,1,credit_card,5,424
4674,e897d96adf4da16805cd6faf2913ce48,2,credit_card,6,430.89
4675,e89ced624c37029ad8e8e12f036a1a55,1,credit_card,1,46.56
4676,e8b79ed0b3aa49f3a28b6939a3db249f,1,credit_card,1,21.85
4677,e8b79ed0b3aa49f3a28b6939a3db249f,2,voucher,1,44.02
4678,e8ba75632d34b2349d68fd8e37bcf6a4,1,credit_card,8,304.14
4679,e8bcc9b5ec88c2aec681b7d52e5abccd,1,credit_card,2,67.09
4680,e8c03a93e09bd0dde6dfabd1eac42235,1,credit_card,1,63.99
4681,e8fba7de8823194ccf9c1f2d52123bee,1,boleto,1,77.11
4682,e91130c6fc7b9ad7646ba8260477bd66,1,credit_card,2,107.44
4683,e91398c99556f8519e116e6ca4f774e1,1,credit_card,1,60.22
4684,e9280658289b5c5215dcc3b7183c0541,1,credit_card,1,35.69
4685,e92f3505810692cd4a0350b19e2d9045,1,credit_card,2,52.92
4686,e9376d90b28f9cdea83d4d850e4bb1a7,1,credit_card,4,139.62
4687,e93fceb3b0a859a71554881b5b9b5a86,1,credit_card,3,68.35
4688,e95fc2995e8119f6216b0fed9887ef3b,1,credit_card,1,79.33
4689,e97d413be381af1c85a368973f38ad0a,1,credit_card,4,76.02
4690,e981933dec07dfe833f737618e90afe2,1,credit_card,7,73.61
4691,e991f50bb727c1894e1f74527af4edf8,1,credit_card,2,65.13
4692,e995d128a5a5bd59d704a736c4a75fd5,1,credit_card,7,73.68
4693,e99d24bf7bab6f3b13feddbc3cca9cb7,1,credit_card,1,41.89
4694,e9a85f45594b8912672374e10d99f1a7,1,credit_card,1,164.79
4695,e9ce52cd563d0124dced659e69eab10a,1,boleto,1,312.91
4696,ea110ced6459b4dc6c73e0b2367077e9,1,credit_card,10,1915.53
4697,ea12bd9ee4b9a167ce287004482769e1,1,credit_card,1,92.57
4698,ea1f26cda2f1854ff80a133e71ea9939,1,credit_card,3,197.46
4699,ea337f88a8c5cab4e99da87460f1b99e,1,credit_card,8,213.56
4700,ea402ebc995cf3c736876cff354a896f,1,credit_card,1,64.78
4701,ea497a8fb762e77015ca8d85236d6e47,1,boleto,1,49.75
4702,ea6a496329b06f8ef26ff21eb61998f9,1,credit_card,4,120.84
4703,ea7e528106f7ea156423a2cbafd75bc2,1,boleto,1,140.08
4704,ea88c2a0257950a370dc5a14925d3871,1,boleto,1,34
4705,ea8dcab0edc786ce2f0ae34a906657d1,1,credit_card,2,68.27
4706,ea8efd0043199fe88f31e1fea2e840f6,1,boleto,1,175.86
4707,ea9184ad433a404df1d72fa0a8764232,4,voucher,1,22.49
4708,ea9184ad433a404df1d72fa0a8764232,1,credit_card,1,17.78
4709,ea9184ad433a404df1d72fa0a8764232,3,voucher,1,22.49
4710,ea9184ad433a404df1d72fa0a8764232,2,voucher,1,22.49
4711,ea9184ad433a404df1d72fa0a8764232,5,voucher,1,22.47
4712,ea974c4643d1f84570ee374ac0b44475,1,credit_card,8,247.52
4713,eaae5e87592113d14ab25a25bf5105e6,1,credit_card,5,84.56
4714,eabfb81cf01d772d65405ff27c793ddb,1,boleto,1,374.28
4715,ead893b6feb078f2a8f88787db56dcc7,1,credit_card,8,215.81
4716,eaef7f919169425e4108197b3bad8065,1,credit_card,2,130.16
4717,eafef0e6c44f121531569a69a318c3b3,1,credit_card,3,81.21
4718,eb0a68abb1cdcb47bf4cdf70f6e14d65,1,credit_card,4,199.8
4719,eb0f435a0e25da756bb8870a2ab5bbcd,1,credit_card,1,90.72
4720,eb1159e15cad602c36e16646e5662b85,1,credit_card,1,26.88
4721,eb1873ec4d6a2af1c0626a7d08bd9c09,1,credit_card,10,828.08
4722,eb270c4cbf3671961f3883e8b888571b,1,boleto,1,106.97
4723,eb2bf5506d653259aa38a20ecbb4bf4f,1,boleto,1,84.93
4724,eb314576a333adeb296496f38c4c7852,1,credit_card,5,67.5
4725,eb35492173c3951dc20f437e0f5baf8e,1,credit_card,3,110.61
4726,eb366fe32c33e3b4037e9c3290b3ecec,1,credit_card,1,145.66
4727,eb3b5ecbc980ff057c188ea3b3eaf722,1,credit_card,3,94.77
4728,eb79e3366c1e8ef5a331f96b5c73995f,1,boleto,1,155.14
4729,eb7aac057d7c17adb860b770451ae250,1,credit_card,6,328.82
4730,eb7ad8aef38707da6cf8a476dd47198e,1,credit_card,1,163.83
4731,eb8d44030d2f4ebce460ebce652242e2,1,credit_card,2,44.34
4732,eb9236a155ca9a3bb5059cdb8e167724,1,credit_card,10,157.07
4733,eb94ceabe643cd28e6fb58503790a2e1,1,credit_card,8,804.33
4734,eb95318c123e12f8213e02bd24fe4118,1,credit_card,1,66.74
4735,eba18dfa91e31cf748f9f52b779f9ae8,1,credit_card,1,31.77
4736,eba5d5c86dc17ef81926ce3e339da945,1,credit_card,2,250.26
4737,eba75422c6a2414d3cd8289123e64200,1,boleto,1,140.67
4738,ebb064563b938e019b2627b762ab42ce,1,boleto,1,73.49
4739,ebb1c6b241437a3a506a9a9ca419cbb3,1,credit_card,1,117.53
4740,ebb616297d99bc328a845d4eee057027,1,credit_card,1,74.16
4741,ebb7be9b346d08fc0d788e3b9e4bd02e,1,credit_card,9,95.21
4742,ebb9d61c0744305e9172b4265468c17b,1,credit_card,3,63.35
4743,ebc613372bc147f1df63ad340e4b9bf5,1,credit_card,5,196.37
4744,ebc8d4b1397747291b758772e9d87984,1,credit_card,2,108.2
4745,ebca4856d6b3b849437fe99d11633d25,1,credit_card,4,138.63
4746,ebf6d4734dafb7b6c2c67b98db1b90c4,1,credit_card,4,108.46
4747,ec07555943e04d757937a8bea3a75ed7,1,boleto,1,126.33
4748,ec1ca92aa0c364b34658f56d01e48691,1,credit_card,2,273.31
4749,ec1fc57b72a7bbe5b32f9c606510db76,1,credit_card,2,174.42
4750,ec258e1773b41df94290f07bccbd1ec1,1,credit_card,1,68.12
4751,ec341c54a5ebf8ee0a67a8632aa7579b,1,credit_card,2,29.92
4752,ec3b583694db9a04ad2928a8f0546207,1,credit_card,4,118.9
4753,ec3d63b91b19bedcbe453ea0df14dd50,1,credit_card,2,117.96
4754,ec4aa6e072a8895dc5f672c6b36052f2,1,credit_card,4,92.45
4755,ec67500767e46c56db2d046d13e46296,1,credit_card,1,167.6
4756,ec727bb2d54db32de3e2a4845988fe0b,1,credit_card,1,41.84
4757,ec9b762e44b1848fb62eab0de58e8abf,1,boleto,1,52.85
4758,eca3005a4f60ceb77b67a30b74095ddf,2,credit_card,1,3.99
4759,eca3005a4f60ceb77b67a30b74095ddf,1,credit_card,1,17.23
4760,ecab90c9933c58908d3d6add7c6f5ae3,1,credit_card,3,63.34
4761,ecc72b676b14179b5bd30e446043c1d2,1,credit_card,4,46.85
4762,ece1fa4a929c6a0e8b6678e10b2ac642,1,credit_card,4,189.36
4763,ecfa045372b27e442363234001d022bc,1,credit_card,2,173.88
4764,ed01ce003df13cab401ba2ff57ea2542,1,credit_card,8,138.48
4765,ed1407b1e486fadba3e6cd4460dccd56,1,credit_card,2,190.37
4766,ed20b1dad0625f2d7d577cba09798687,1,credit_card,3,70.55
4767,ed24759a0ae96582e88fdca0c0997d22,1,credit_card,6,102.85
4768,ed3096861c94e38da3ac5ded1f35a0b0,1,credit_card,1,49.32
4769,ed3b269b4badaf0126050c9d4f7b854c,1,credit_card,1,55.96
4770,ed4f3a7d90215313e0c485f97f640584,1,credit_card,2,204.49
